Datetime,Tweet Id,Text,Username,Likes,Retweets
2023-03-30 15:39:23+00:00,1641465151718060068,“Tupatie teargas moja”😂😂😂😂😂😂 #Maandamano https://t.co/OAHhUFCbnn,LasetoAbdaz,7,1
2023-03-30 15:39:03+00:00,1641465067802615810,"'Arrest Or Beat Me, I Will Not Back Down!’ Defiant Raila Dares Gov’t
#Maandamano https://t.co/Ic9Wi1xYed",ChristineMangi,1,0
2023-03-30 15:38:12+00:00,1641464851376611329,"Police Rubbish Allegations Of Collaborating With Goons During Azimio Protests
#MaandamanoThursdays 
#Maandamano https://t.co/IQe9RZzCkn",ChristineMangi,1,0
2023-03-30 15:37:55+00:00,1641464780794765313,Outer Ring #Raila #Maandamano MC Fullstop Karen Pwani University R.I.P https://t.co/cOxnX4tpih,MrCyprians,3,0
2023-03-30 15:37:27+00:00,1641464664465784833,ASSimio tv @citizentvkenya wont air this because its not owned by dynasty but an hardworking Kenyan. #Maandamano https://t.co/SaAu8McGQ4,MKENYA_SHUJAA,0,0
2023-03-30 15:37:26+00:00,1641464658426048514,"A lot of people are taking advantage of the #Maandamano to steal and destroy property. As long as it is for our own well being, it’s high time for @RailaOdinga and the Azimio fraternity to look for other alternatives. 

Ni hayo tu kwa sasa, thank you very important.",Munyas_a,11,4
2023-03-30 15:36:54+00:00,1641464523772116994,"Tension as youth attempt to raid Kenyatta's Kedong ranch after Northlands invasion
https://t.co/32rKYKxep6
#Kedongranch #Northlands #UhuruKenyatta #Raila #RutoMustGo #Nairobi #Kisumu #MaandamanoThursdays #Maandamano #PwaniUniversity",MumoOnesmas,0,0
2023-03-30 15:35:34+00:00,1641464189360173056,"Why did Amber Ray dump Rapudo?
https://t.co/3daq9i1REw
Martha Karua
Kayole
Pwani University
Pipeline
Outerring
Runda
Westlands
Babu Owino
#Maandamano
#dpgachaguaspeaks
Ichungwah",charogeorgek,0,0
2023-03-30 15:35:18+00:00,1641464124818223107,"Ruto's portrait falls as he arrives to preside over American Chamber of Commerce Summit
https://t.co/teoCQWtoBS
#Azimio #Raila #RailaOdinga #RutoMustGo #MaandamanoThursdays #Maandamano #demonstration #PwaniUniversity #Nairobi #Kisumu",MumoOnesmas,0,0
2023-03-30 15:34:31+00:00,1641463925408497665,"Citizen TV Camera person in Kisumu Dismus Barasa and NTV Camera person Erick Isinta in Nairobi injured during #Maandamano. Both taken to hospital for treatment,they are in stable condition.",Princewangui,0,0
2023-03-30 15:34:03+00:00,1641463806667759616,"Attacks on journalists should stop🛑 NTV’s camera person and others badly injured when teargas canister exploded on them!
#MaandamanoThursdays 
#Maandamano 
#Journalismisnotcrime https://t.co/x3RTn841Tu",ChristineMangi,1,0
2023-03-30 15:33:43+00:00,1641463723079467014,@USAmbKenya #RutoMustGo #Maandamano #MaandamanoThursdays,joeamanon,1,0
2023-03-30 15:33:40+00:00,1641463713151459328,"@kmo_dc Where are #ODMcows #MPigs you elected to @NAssemblyKE and @Senate_KE , apart from sleeping around in #Nairobi , where's their representation, legislation and oversight inputs in the house over their contentions? Such is the place you debate and influence, not in #Maandamano 🌿😡 https://t.co/BNahhsZOq0",solo_ambuku,0,0
2023-03-30 15:33:34+00:00,1641463687264206849,"Use one word to describe  today's  #Maandamano .

#MaandamanoThursdays https://t.co/E72eFY9MxC",waziri_fujo,0,0
2023-03-30 15:29:48+00:00,1641462739095756800,@f_mwendwa20 @makaumutua RAILA IS THE GREATEST ILLITERATE POLITICAL GOON EVER IN THIS COJNTRY.HE UNLIKE OTHERS  HE REACHED THE HIGH TABLE THROUGH VIOLENCE AND INTIMIDATION.HE IS A SICK MAD MAN #MaandamanoThursdays #Maandamano,Hekock,1,0
2023-03-30 15:29:45+00:00,1641462725720014853,"@OtienoLori No need to wait bro. I condemn ALL attacks on police officers. Also, think the current #Maandamano  policing strategy and KK policy places them, protesters and third party bystanders in harm's way. #BackToTheDrawingBoard 
#ReturnToReason
#DialogueNow",irunguhoughton,2,0
2023-03-30 15:28:37+00:00,1641462439064616962,"Protests are peaceful. #Maandamano by Azimio is nothing but rioting, robbery and violence!",MarakwetFinest_,17,1
2023-03-30 15:26:22+00:00,1641461873156534273,"@barno_onyi @C_NyaKundiH You speak too soon, you think you can outgun the government? It has the monopoly on instruments of violence and their agents are trained to kill and maim, and a legal framework behind them to boot, don't tempt fate my fren! Stop the #Maandamano stupidity now! #MaandamanoThursdays https://t.co/eHGRKbcSoA",solo_ambuku,0,0
2023-03-30 15:25:39+00:00,1641461694965637121,"For the first time ever I have felt bad, I live in Nyayo Estate, surrounded by all these chaos at Outering Road , but we are safe, the Estate is peaceful!! 

#Maandamano #MaandamanoThursday #AzimioProtests #Demonstrations 

Outering Road",evey_side,1,0
2023-03-30 15:25:34+00:00,1641461672027074561,The police are enjoying every bit of it😂😂😂😂 @_aminkey #Maandamano https://t.co/EwhdLJLMRN,LasetoAbdaz,11,5
2023-03-30 15:25:32+00:00,1641461665391599617,"Everyone for himself God for us all. Kalonzo with a bullet proof vest during the #Maandamano.

#Raila Pwani University Babu Owino Winnie Odinga Kayole Outering Road Pipeline Gatundu Eldoret MC Fullstop Edwin Sifuna Karen Runda Tassia Malema https://t.co/7ecKTq4zB0",GideonKibicho1,216,45
2023-03-30 15:25:14+00:00,1641461589068103681,"IN HISTORY OF KENYA , WHEN WERE POLICE EVER OVERPOWERED DURING DEMOS??? WHEN SOMETHING IS TOO GOOD , THINK TWICE!
AZIMIO CLOWNS ARE SPREADING THIS VIDEO WITH A CAPTION , ""POLICE OVERPOWERED BY PROTESTORS  AT OUTERING ROAD""
#RAILA #OUTERING #RUTO #Maandamano #KENYA #POLICE #PWANI https://t.co/XWDKsBPnlW",MombasaCGW,3,1
2023-03-30 15:24:51+00:00,1641461493832249344,"Will we see these faces plastered on the front pages? The answer is NO, the property they are stealing from does not belong to Kenyatta. @ntvkenya @citizentvkenya @StandardKenya @NationAfrica 
#Maandamano #MaandamanoMondays ##MaandamanoThursdays https://t.co/zZn5LcLqRZ",MKENYA_SHUJAA,0,1
2023-03-30 15:24:10+00:00,1641461321609748480,"""Will investigate and bring perpetrators to book"" tired narrative #Maandamano: Protesters torch UDA office in Siaya  https://t.co/RowQl31j7a",KoepEliud,0,0
2023-03-30 15:24:02+00:00,1641461286738227208,"In the near and far future, NO ONE will want to associate with the name Odinga! That name will be associated with death and Kenya’s trouble! The hunger for power is robbing him of the “statesman” title. #maandamano",BreakfastclubKe,0,0
2023-03-30 15:23:53+00:00,1641461247857299456,"There are no winners in this war!
Ruto has lost 
Raila has lost, 
The police have lost,
Elected leaders have lost
 Religious &amp; civil societies have lost 
ALL are losers. 
KENYA is losing. 💔🕊🇰🇪
#MaandamanoThursdays #Maandamano #MaandamanoMondays",osakyna_n,0,0
2023-03-30 15:23:41+00:00,1641461201237336064,@RailaOdinga BABA this people should be dealt with once and for all. And the #Maandamano should now be continueous,DGibbondavids,1,0
2023-03-30 15:22:40+00:00,1641460941874241536,The main problem that is forcing Kenyans to the street it's the high cost of living. The government is acting dumb they are not even hearing out people. PEACEFUL #Maandamano is the way to go,_PaulOuma,9,1
2023-03-30 15:22:22+00:00,1641460866347409409,"@RobertAlai a man of respect build of a Greek god, with imposing figure&amp; with a toned physique hiding in his bedroom at the suburb Kileleshwa, probably mincing yellow blondes, while holding a glass half filled with whiskey is tweeting about #maandamano 
Cows their work is to DIE.",WanjiruNdagita,0,0
2023-03-30 15:22:18+00:00,1641460850388242433,@abuga_makori This are hooligans led by THE LORD OF VIOLENCE AND BLOOD SHED @RailaOdinga chasing away police and stoning them mercilessly. #Maandamano #MaandamanoThursday https://t.co/jd7M1IOXGI,MKENYA_SHUJAA,0,0
2023-03-30 15:22:05+00:00,1641460795488755718,@Asmali77 You have been supporting #Maandamano even in the morning you were excited until one of your own is touched now you feel the pain? Anyway this needs to end,phillohwan,0,0
2023-03-30 15:21:37+00:00,1641460678463561729,"TikTok is the home of #Maandamano Live streams. Users there are Live streaming from their balconies what is happening

Twitter is where you find different thoughts on maandamano

Facebook is where you will get a library of Images of what happened

Instagram is positive vibes!",Egline_Samoei,8,0
2023-03-30 15:19:17+00:00,1641460090786967552,"@Moha001_Onyango A looter isn't Azimio, or uda, or Muslim, or Christian. It doesn't matter the occasion whether there is #Maandamano or not. A looter is a looter who should be burnt alive. As a Azimio supporter, I distance myself from criminals who took advantage of our demos to loot.",CopyThatKe,0,0
2023-03-30 15:19:06+00:00,1641460046335803393,"WHEN INJUSTICE BECOMES LAW, RESISTANCE BECOMES DUTY !
@MDD_KENYA @RailaOdinga @AzimioTv
#OuteringRoad 
#Pipeline
#Azimio
#Raila 
#Maandamano https://t.co/N0OJEqevSS",whitney_stesher,22,6
2023-03-30 15:17:46+00:00,1641459711076876290,"@MohamedLatin_ This is very unfortunate! It is Ramadan, nobody needs to experience such. May the culprits be brought to book. If #Maandamano is all by looting people's properties then STOP NOW!",RealToili,0,0
2023-03-30 15:17:25+00:00,1641459622308638725,"Dear Mr Odinga.

Vox Populi,Vox dei. We are doing well so far Mr.Odinga. Lets keep potraying the government as the aggressor .They are.
Mr Odinga, I made a request earlier, lets expand the scope of #maandamano to include boycotting corrupt economic entities. Lets reinforce that.",Kenyan_Critic,31,9
2023-03-30 15:16:10+00:00,1641459306103971843,"Not all police officers are inhuman . 
Kudos to such individuals with big hearts .  This is the sole purpose of security institutions. 
#Maandamano 
#MaandamanoThursdays https://t.co/7D5HMq0bnD",brian_ombui8,3,0
2023-03-30 15:13:34+00:00,1641458651973193729,"My worry is not @WilliamsRuto is @rigathi 
Hii #Maandamano inafaa kusumbua Ruto and his tribesmen more than DP
But what we see is totally different
Look at @kipmurkomen  he doesn't even utter a word from where he is! As much as Murkomen is the worst perfomer
#dpgachaguaspeaks",OgaOchoro,1,0
2023-03-30 15:10:52+00:00,1641457972768276485,Hooligans led by LORD OF VIOLENCE @RailaOdinga chasing away police at outering road. Quite unfortunate. #MaandamanoThursdays #Maandamano https://t.co/ttgoZppJ42,MKENYA_SHUJAA,4,3
2023-03-30 15:09:41+00:00,1641457678210744320,"People are risking there hole out here🤣
#Maandamano
#Raila https://t.co/YbY2R6JyXR",delacruz399,3,0
2023-03-30 15:09:01+00:00,1641457507725107200,"#Raila #Maandamano 
Pwani https://t.co/6i0pfi5Czr",deno_mods,0,0
2023-03-30 15:08:52+00:00,1641457472312340480,"giving you peace of mind and protecting your practice from potential legal risks.

👉 Ready to take your dental practice to the next level? Try C-DENT today and see the difference for yourself!

#dentalmanagement #dentists #dentalsoftware #Maandamano #dentalindustry #C_DENT",lancolatech,1,0
2023-03-30 15:08:48+00:00,1641457454541324290,"Based on the current trends, we are staring at NATIONAL DIVORCE.

#Maandamano 
Outer ring Road",RichmanPodcast,0,0
2023-03-30 15:08:39+00:00,1641457414431211521,ALE JA CHCE TO OPIERDOLIC #AustralianGP #CLVolleyM  #Maandamano  #Russia,3oeoeo,1,0
2023-03-30 15:08:29+00:00,1641457373968515073,"We continue to urge for peaceful protests in Kenya particularly where led by political figures. We will not tire to remind the leaders, security agencies &amp; protestors of their rights &amp; obligations as entrenched in law #Maandamano day must remain peaceful @IG_NPS @RailaOdinga https://t.co/1EWxku3Z2W",article19eafric,17,13
2023-03-30 15:07:56+00:00,1641457235913236481,"KENYA : #Maandamano 
'Arrest Or Beat Me, I Will Not Back Down’: Defiant Raila Dares President Ruto.""Nipigwe teke, nitupiwe teargas, sitarudi nyuma. Nipelekwe jela na hata Ruto apinge sisi, hatutarudi nyuma,""Raila Odinga.
Babu Owino
Gatundu
Outering Road
Kayole
Edwin Sifuna https://t.co/pCmJDdNFo3",wishfmkenya,5,0
2023-03-30 15:07:51+00:00,1641457212974399488,"To Pwani University comrades😭😭 RIP🕊️🕊️ feels worse to loose comrades 😭😭🕊️🕊️..endeni salalma🕊️🕊️
#ruto #Survivor #Maandamano #OpeningDay2023 #riri #comrades power https://t.co/Y492EKfo7l",MwiziKwenu,0,0
2023-03-30 15:07:34+00:00,1641457144678748160,"@rigathi: Said @RailaOdinga has used violence from 1982, 97, 07, 2017 &amp; This year again he is on a similar plan to bring violence, destroy property &amp; force his way into gov't. GoK are willing to sit with @RailaOdinga but not to discuss his forceful entry into gov't!
#Maandamano https://t.co/qhYuJNn6jc",RashidMohamedK2,0,0
2023-03-30 15:07:14+00:00,1641457057722138627,@bonifacemwangi Those ones protested for a worthy cause ... What is being protested for in this current #Maandamano?,blakmann_,0,0
2023-03-30 15:06:45+00:00,1641456938033598465,"GRAPHIC: Pole sana Eric Isinta, NTV cameraman reportedly injured by the police canister while covering Azimio #Maandamano 

Journalism is not a crime. Journalists have become a target in the last demos and its a concern. https://t.co/ecMbEa7urv",KinyanBoy,52,26
2023-03-30 15:06:09+00:00,1641456787466469376,Tuache #Maandamano na #protests . Tujifunze kilimo biashara...Ata Adam &amp; Eve pia wangeandamana Kwa kufukuzwa Eden lakini walijifunza kutii... https://t.co/tI4C8E8CzH,Mekatili_KE,0,0
2023-03-30 15:05:31+00:00,1641456628418347011,"Kenyans loot avocados from an overturned pick-up at Ndarugo area along  Thika Road; The same spot where a truck carrying maize and beans overturned
Last week ilikuwa wapike githeri Leo wameongezwa Avocado 🥑
#MaandamanoThursdays #Maandamano | Outer Ring Road | Nairobi| https://t.co/iELM8s2oj9",MigosiAmbrose,4,0
2023-03-30 15:05:08+00:00,1641456530758197250,"87/365: Why do dogs make such a face?
#Worldle 
#Worldle649
#Maandamano 
Wordle 649 5/6
⬜⬜⬜🟨🟨
🟨🟨🟨🟨⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/6h2Le9L1pr",SenatorEric,0,0
2023-03-30 15:04:37+00:00,1641456402156646400,"The looting witnessed today at Jamia Supermarket in Kisumu is uncalled for, dear Azimio followers let's remain peaceful and watch out for these thugs.

#Maandamano #Raila",MDD_KENYA,70,17
2023-03-30 15:01:34+00:00,1641455631881084928,@gabrieloguda That’s exactly the discussion we’re supposed to be having. Not this #Maandamano nonsense. That man has put a point across without throwing a single stone. He can join Njuri Ncheke that one.,mthiuri,15,0
2023-03-30 15:01:32+00:00,1641455624952369153,"Sad state of affairs. Then we say Baba is a revolutionary 🤦🏾‍♂️ 
Ayaaa watu wa #Maandamano justify the thuggery being experienced across the Country.",anm_consult,1,0
2023-03-30 14:57:15+00:00,1641454548266143750,"Big size Manilla utility bags.
Strong and durable
0728139168
800/=
Outering Road William ruto runda pipeline babu owino Karen Liverpool amber ray gatundu teachers saliba Hindus Musiala malema BRICS Raila John Terry European Union Tanzania moses kuria ole sapit siaya #Maandamano https://t.co/88qoZPcVVu",alaba_hallo,0,0
2023-03-30 14:57:12+00:00,1641454534336675840,"SHAME ON YOU ITUMBI!
You kept howling like a dog on heat during Jubilee administration,7 months into power you're raping the constitution, massacring peaceful demonstrators &amp; injuring others.

@OleItumbi @MDD_KENYA @RailaOdinga @ntvkenya 
#outeringroad
#pipeline 
#Maandamano",whitney_stesher,6,3
2023-03-30 14:56:50+00:00,1641454440837263360,Police are the ones who triggered chaos. They didn't know it was a ticking bomb #Maandamano,kimathimutuura1,0,0
2023-03-30 14:55:32+00:00,1641454117351555072,Erling Haaland missed training today. @ManCity #Maandamano,Chao_Mutati,1,0
2023-03-30 14:54:32+00:00,1641453864212889600,No justification exists for the brutality that residents of #Kisumu &amp;  #Nairobi have endured because of #Maandamano! @RailaOdinga &amp; @MarthaKarua your days are numbered &amp; count them well. You organised hired goons to loot properties &amp; destroying the land #Maandamano is not a soln https://t.co/Vy0lQNJxJU,RashidMohamedK2,0,0
2023-03-30 14:53:31+00:00,1641453608658145285,Hakuna kitu kama Maandamano hapa these guys just have to be stopped!! Once and for all we can't have people destroying property at the expense of #Maandamano ufala Sana https://t.co/Efg3pg391f,asulemichael,2,2
2023-03-30 14:53:29+00:00,1641453600751616000,"Baba,

Let it be every day is a #Maandamano",kambi_nassir,0,0
2023-03-30 14:52:58+00:00,1641453468304162817,"NTV Senior Cameraman Eric Isinta grossly injured while covering Thursday’s Mass Action protests.

We wish him a quick recovery 🙏

 #MaandamanoThursdays #Maandamano
#Raila

We wish him a quick recovery 🙏 https://t.co/CVjpZpZQxC",bekimwamburi,37,7
2023-03-30 14:52:33+00:00,1641453364708884480,"Hey @NPSOfficial_KE this motorcade was peaceful until the police arrived. You're the perpetrators of violence. 

In Kibera you stood to give looting gangs protection as they looted and burnt a church.
#Maandamano is a right, not a crime! https://t.co/Q6wpMkdlKd",EGee254,0,0
2023-03-30 14:52:20+00:00,1641453309298085891,"Toyota Auris 2016 model 

1500cc Petrol Auto

Asking Price 1.77M NEG!! (Bank Finance &amp; Trade In OK )

#SpaceYaMagari #Raila #FreshandEasy #dpgachaguaspeaks #ThikaRoad #maandamano #MaandamanoThursdays #RepoRate https://t.co/Glkm6YGZbU",Felistakare,1,0
2023-03-30 14:51:58+00:00,1641453217782579201,"Mikasa Grade 1A soccer balls available in sizes 4and 5
0728139168

Outering Rd William Ruto runda Babu Owino pipeline Karen Liverpool Martha karua gatundu Amber ray saliba Musiala teachers malema BRICS Hindus John Terry Raila European Union Tanzania gachagua siaya #Maandamano https://t.co/dIztGmdjgd",alaba_hallo,1,0
2023-03-30 14:51:46+00:00,1641453169480814593,"Situation in Outering road, I think police must use live bullets to stop this goons. #Maandamano
Outering road
Babu Owino
Pipeline
Runda 
Langata southlands
Martha karua https://t.co/jLXMbLNdJ2",Johnlopeyok3,8,0
2023-03-30 14:51:07+00:00,1641453004393009152,#MaandamanoThursdays  in outer Ring road pipeline #MaandamanoThursdays #Maandamano #Raila #Survivor https://t.co/liTZbDPd5k,LasicGendi,2,0
2023-03-30 14:51:05+00:00,1641452994637221897,"@UDAPartyKe By live streaming the #Maandamano , the media houses are advertising violence. Nobody is empathizing with the police but everyone waiting for their reaction ili wapate headlines!",Leinad_Induf,2,0
2023-03-30 14:50:13+00:00,1641452777615548418,"Chaos erupted along Outering Road as police were overwhelmed by protesters.

The Security officers were forced to retreat from a mob of angry  protesters who pursued them in a running battle. 

The protesters managed to breach a barricade.
#Maandamano
#MaandamanoThursdays https://t.co/dii3vMBKWB",StanleyLugalia,3,0
2023-03-30 14:49:41+00:00,1641452642995142656,"Kimani ichungwa should then lead the arrest of Raila Odinga. 
#MaandamanoThursdays #Maandamano",musasia_titus,1,0
2023-03-30 14:49:12+00:00,1641452522077556736,@RailaOdinga Shut your mouth bwana lord of poverty. You're taking your #Maandamano to the people &amp; not vice versa. Also your supporters love violence so thay had it coming. It was un necessary to stone a police station. Their actions definitely had to be followed by a reaction,Enjoyment_001,0,0
2023-03-30 14:47:36+00:00,1641452118803611653,"The people of Kisumu, this ain’t right. #Maandamano. https://t.co/HNehCPmjT3",Fadhilow,0,0
2023-03-30 14:47:07+00:00,1641451995327516681,Peaceful demos indeed. #MaandamanoThursdays #Maandamano #arestRaila https://t.co/tfNteATYjT,MKENYA_SHUJAA,0,0
2023-03-30 14:47:06+00:00,1641451992089501699,"Although security is personal initiative to some extent, it's a hightime  @MediaCouncilK ensured all journalist receive security training for such times and that every media house provides protective gear to it's journslist #Maandamano https://t.co/y9DhOnv1sp",Caren_c_,1,1
2023-03-30 14:46:57+00:00,1641451954978291713,"Signs of Socialist Fatigue: 

Repeating the same thing; recycling of ideas while expecting a different result. 

Take a bow @RailaOdinga. You’ve served well but you’re now risking rapuring the drums of insanity. 

#Maandamano #MaandamanoThursdays",BennonMaina,5,5
2023-03-30 14:46:54+00:00,1641451942420553728,UDA office in siaya on fire 🔥#mandamanothursday #Survivor #protest #KenyaVsNigeria #Maandamano #mandamanothursday #sifuna https://t.co/eQ1oOh2NS2,LasicGendi,0,0
2023-03-30 14:46:43+00:00,1641451898439094282,"..and the day's AWARD goes to 'drum rolls🥁 

The Oyugis squad🤣🤣 Yani these guys literally took over a police car na wakasonga mbele swiftly🤣🤣
#MaandamanoThursdays #Maandamano Outering road Europe #Raila Babu Owino Gachagua https://t.co/J79B1JljVG",MumbiJosphen,436,153
2023-03-30 14:46:30+00:00,1641451840385712134,"Due to the ongoing #Maandamano the rains have been suspended in Nairobi,it's environs and parts of the country till further notice.Will resume after calm.",LilianKariuki,1,0
2023-03-30 14:45:50+00:00,1641451675738324994,"Ilikuwa ni Machos akikumbuka training ya Tear gas huko Kiganjo.
#Protests #Maandamano #MaandamanoMondays #MaandamanoThursdays https://t.co/OWbys8gquB",Mekatili_KE,1,0
2023-03-30 14:44:41+00:00,1641451385945223168,"Protesters wa Kisumu City mko na maneno 😂😂😂😂 #Maandamano

Photo | Ondari Ogega| @ntvkenya https://t.co/ch5hFI9UOK",CisNyakundy,15,7
2023-03-30 14:44:31+00:00,1641451344862277632,"Is anyone dead along outering Road?
#MaandamanoThursdays #Maandamano",BKBTheWizard,3,0
2023-03-30 14:44:14+00:00,1641451273630392322,"@HEBabuOwino's Embakasi east republic, at Caltex junction kumewaka, wengine wamesema if the police dare arrest Raila Odinga then things will not turn out to be good. Today's maandamano has been a nightmare to the government of the day. 
#Maandamano 
#babuowino https://t.co/bNhhKzneDW",derrickodhis,0,0
2023-03-30 14:43:25+00:00,1641451067052556289,"The daring bandits terrorized passengers and drivers, robbing them of  their valuable properties;  mobile phones, mattresses, maize and other products.
The stranded passengers are now calling on the security operatives to move with speed and salvage the situation #Maandamano",MOmuttaha,0,0
2023-03-30 14:43:19+00:00,1641451040422723584,@citizentvkenya Ruto cleverly camouflaged as Azimio while in Europe🤣🤣🤣 #MaandamanoThursdays #Maandamano,ni_sote,1,0
2023-03-30 14:43:09+00:00,1641450998257553416,@ommwambaKE #MaandamanoThursdays #Maandamano,tobiasmuendo1,0,0
2023-03-30 14:41:44+00:00,1641450643343933441,RailaOdinga this on you!!loss and destruction of property...is this going to be your legacy? Anarchy? #Maandamano,jazvannazir,0,0
2023-03-30 14:41:08+00:00,1641450490482532354,Azimio leaders are now in Karen and ready for a media briefing. They only have 46 minutes to end their demonstrations according to the constitution. #Maandamano,Kecheii001,1,0
2023-03-30 14:40:28+00:00,1641450324920770565,"Baba should seek another strategy hii maandamano is running the lives of Common mwananchi.

#mandamanothursday #Maandamano #RailaOdinga #embakasi #Gachagua #moseskuria #ichungwa #nyoro https://t.co/6hRYZI24XZ",issa_jnr1,1,0
2023-03-30 14:39:18+00:00,1641450031701176324,@RailaOdinga Lazima kieleweke this #maandamano is bigger than handshake we need it it's ours. Go baba👏,CarlosLonjez,0,0
2023-03-30 14:38:27+00:00,1641449815770021891,#Maandamano https://t.co/Ym6IcmY8yk,safariwithselle,0,0
2023-03-30 14:37:49+00:00,1641449655962832900,"Cost of living must come down, Wananchi declare in one voice!✊🇰🇪

#Maandamano #MaandamanoThursdays https://t.co/BDC2IVxmSG",DNdunguMaina,0,0
2023-03-30 14:36:57+00:00,1641449439704530947,A heated conversation between two best friends @wakukudandia batimayo fungua macho....toooouchhhhh🖐️ #Raila #Maandamano #MaandamanoThursdays https://t.co/frPjjZh624,Bwoytez,1,0
2023-03-30 14:36:57+00:00,1641449438794358786,"Insurance companies apa inawauma mbaya sana 😂🤣
#MaandamanoMondays #Maandamano #Raila #RutoMustGo https://t.co/qePZDrD5Hv",Toxic_evertoxic,1,0
2023-03-30 14:36:39+00:00,1641449361422057481,"Saa hii bandits wakona Ile furaha tulikuwa tunaandika insha
#rigathress 
#Maandamano 
#ichungwah",kinyanjui_01,1,0
2023-03-30 14:36:35+00:00,1641449345177518080,"An ODM Live coverage car caught up on the Protests on Nairobi's Outer Ring Road.

#Maandamano https://t.co/jk7j4jUrpM",AfUncensored,17,7
2023-03-30 14:35:47+00:00,1641449145222467593,"@SimekhaJME @JunetMohamed @RobertAlai @Disembe If you need to have an in-depth understanding of what @RailaOdinga's #Maandamano is all about and the end game, find out what was the real objective of  2018 Handshake and subsequently BBI to change the Constitution.There you will not only get an answer but also #Raila's end game",NdunguWainaina,0,0
2023-03-30 14:34:52+00:00,1641448915655589888,"#MaandamanoThursdays
#Maandamano 
#Raila 

It's a girl!!! 😂😂😂",Erasto_I,1,0
2023-03-30 14:34:27+00:00,1641448809594249219,"-Mon amour, t’es tjrs fâchée?
-Non
-T’es sûre ?
-Oui
-Ok,alors fais moi un petit sourire !
#Maandamano #AustralianGP https://t.co/PpoikMQKFg",tukfrenchclub,7,2
2023-03-30 14:34:19+00:00,1641448776270503942,I am handling the invites now. We are not interested. #Maandamano continues,RobertAlai,168,16
2023-03-30 14:34:11+00:00,1641448743315869699,"Pale Outering Road tuko imara mbaya sana 😂😜😂
#Maandamano  #MaandamanoMondays  #maandamanothursdays 
#freedom #raila #ruto",Toxic_evertoxic,3,0
2023-03-30 14:34:00+00:00,1641448696817807365,"Raila must get what he wants.
#Maandamano https://t.co/Vnv7TRGJMb",Inyingijunior,1,0
2023-03-30 14:33:50+00:00,1641448653578727427,Retweet when you see it. #Maandamano https://t.co/RrytXDFCww,CopyThatKe,2,0
2023-03-30 14:33:28+00:00,1641448561937387522,"Instead,#Raila should push for a dialogue with Ruto on the changes to be made on process of picking the new IEBC commissioners, ones that will be independent with utmost adherence to their oath of office. Hii upuzi ya #Maandamano must come to end.",SammyMonoo_,1,0
2023-03-30 14:33:16+00:00,1641448513413459969,@RailaOdinga History will judge you harshly for subjecting the country to this kind of perennial suffering just for comeuppance against your political nemesis and to massage your ego in this #MaandamanoThursdays . Kenyans of good will must condemn #Maandamano nonsense! Embrace #LawAndOrder 💪🏾 https://t.co/VTdMmCJZtd,solo_ambuku,1,0
2023-03-30 14:33:01+00:00,1641448450331148288,Outering Road Babu Owino pipeline Jeff Mwathi #Maandamano https://t.co/YCzH8rRFZA,DjFlamezz_Kenya,2,0
2023-03-30 14:33:01+00:00,1641448447713890309,"Wangapi wanataka Maandamano iwe Monday to Monday?
#Maandamano",kimathimutuura1,0,0
2023-03-30 14:32:58+00:00,1641448436250857478,"If #Maandamano is sponsored, how much do you need to pay the thousands of people who attend demos whenever Baba calls? Sometimes akina Ichungwa hutubeba ufala sana. Even with billions, if you don't have public support, no one will attend your demos.",CopyThatKe,0,0
2023-03-30 14:32:46+00:00,1641448385696919558,"2months gone, 1km cabro rd at TRM, is proving to be such a huge, complex and time consuming task to @SakajaJohnson, now calculate the amount of time to clean nairobi and sort its drainages, while bringing sanity to matatus and nduthis around the CBD (20MARKS) #Maandamano https://t.co/qb0aJxz9zQ",denis72699515,0,0
2023-03-30 14:32:46+00:00,1641448384300224514,"Stylish, modern Nairobi West Airbnb! Luxurious &amp; super clean 3549 /night 0721578045, 0700391157 
Martha Karua
Kayole
Pwani University
Pipeline
Outerring
Runda
Westlands
Babu Owino
#Maandamano
#dpgachaguaspeaks
Ichungwah https://t.co/pwovoYsdvt",KitandaNa,1,0
2023-03-30 14:32:43+00:00,1641448373621518336,"Digital Advocate for SRHR Kisumu County

#Maandamano https://t.co/5BrNK6dQDP",sudibrown254,5,1
2023-03-30 14:32:19+00:00,1641448272278753281,"This people should be brought to book.Hii upuzi ya maandamano should be stopped and Raila held responsible for all these shenanigans.  @NPSOfficial_KE @PoliceKE @IG_NPS @NPSC_KE @DCI_Kenya 
#Maandamano #MaandamanoMondays #MaandamanoThursdays https://t.co/D14p7eqRrZ",MKENYA_SHUJAA,1,1
2023-03-30 14:31:32+00:00,1641448076459282434,Stonebwoy  • #Maandamano • Mahama • Sammy Gyamfi • Yaa Asantewaa • Yul • Togo,angy_blincs,2,0
2023-03-30 14:30:56+00:00,1641447926244466688,"Bro @WilliamsRuto , that wasn't fair what you did at Kware. That was a peaceful protest. 
#Maandamano",TheAseka,0,0
2023-03-30 14:30:44+00:00,1641447874537091072,Raila Odinga's motorcade was forced to take off from Pipeline Area on Outering Road in a thick smoke of teargas. Protesters still lighting fire at Stage Mpya area #Maandamano https://t.co/wrO66Ab0Uj,smutoro,290,30
